Id,node type,node weight,node color,Label
Walkers Seafoods,Corporation,2000,#ff6961,[2000] Walkers Seafoods - [Corporation]
Walmayne Pty Ltd,Corporation,10000,#ff6961,[10000] Walmayne Pty Ltd - [Corporation]
Walmayne Pty Ltd atf Craig Black Family Trust,Corporation,10000,#ff6961,[10000] Walmayne Pty Ltd atf Craig Black Family Trust - [Corporation]
Walter Benham,Individual,1000,#42d6a4,[1000] Walter Benham - [Individual]
Walter Hurley,Individual,7000,#42d6a4,[7000] Walter Hurley - [Individual]
Walter Iezzi Property,Corporation,1580,#ff6961,[1580] Walter Iezzi Property - [Corporation]
Walter Kuhn,Individual,2200,#42d6a4,[2200] Walter Kuhn - [Individual]
Walter Nock,Individual,1020,#42d6a4,[1020] Walter Nock - [Individual]
Wanda Ridong,Individual,5500,#42d6a4,[5500] Wanda Ridong - [Individual]
Wanda Ridong Gold Coast Development,Corporation,15000,#ff6961,[15000] Wanda Ridong Gold Coast Development - [Corporation]
Wanda Wolff,Individual,1500,#42d6a4,[1500] Wanda Wolff - [Individual]
Wansey Downs Pty Ltd,Corporation,4000,#ff6961,[4000] Wansey Downs Pty Ltd - [Corporation]
Waratah Coal,Corporation,2633,#ff6961,[2633] Waratah Coal - [Corporation]
Warren Castray,Individual,2000,#42d6a4,[2000] Warren Castray - [Individual]
Warren Craze,Individual,5010,#42d6a4,[5010] Warren Craze - [Individual]
Warren Ebert,Individual,5000,#42d6a4,[5000] Warren Ebert - [Individual]
Warren Morton,Corporation,5000,#ff6961,[5000] Warren Morton - [Corporation]
Warren Truss,Individual,2030,#42d6a4,[2030] Warren Truss - [Individual]
Warwick Baillie,Individual,1000,#42d6a4,[1000] Warwick Baillie - [Individual]
Warwick Horsey,Individual,1000,#42d6a4,[1000] Warwick Horsey - [Individual]
Wash It Australia Pty Ltd,Corporation,57000,#ff6961,[57000] Wash It Australia Pty Ltd - [Corporation]
Waste Recycling Industry (Assoc) Queensland,Corporation,14300,#ff6961,[14300] Waste Recycling Industry (Assoc) Queensland - [Corporation]
Watco Australia Logistics Pty Ltd,Corporation,2000,#ff6961,[2000] Watco Australia Logistics Pty Ltd - [Corporation]
Waterford Panel Beaters Pty Ltd,Corporation,1000,#ff6961,[1000] Waterford Panel Beaters Pty Ltd - [Corporation]
Waterline Media via Sunshine Coast Cabs ,Corporation,1320,#ff6961,[1320] Waterline Media via Sunshine Coast Cabs  - [Corporation]
Watmar Electrical contractors,Corporation,3500,#ff6961,[3500] Watmar Electrical contractors - [Corporation]
Watpac Limited,Corporation,16500,#ff6961,[16500] Watpac Limited - [Corporation]
Watts Pastoral Co,Individual,1279,#42d6a4,[1279] Watts Pastoral Co - [Individual]
Wayne Bishop,Individual,2500,#42d6a4,[2500] Wayne Bishop - [Individual]
Wayne Black,Individual,2338,#42d6a4,[2338] Wayne Black - [Individual]
Wayne Gerard,Individual,1000,#42d6a4,[1000] Wayne Gerard - [Individual]
Wayne Hamilton,Individual,1500,#42d6a4,[1500] Wayne Hamilton - [Individual]
Wayne Kirby,Individual,1000,#42d6a4,[1000] Wayne Kirby - [Individual]
Wayne McCrae,Individual,25000,#42d6a4,[25000] Wayne McCrae - [Individual]
Wealth Today Pty Ltd,Corporation,5000,#ff6961,[5000] Wealth Today Pty Ltd - [Corporation]
Wee Ker Derek Cheong,Corporation,5000,#ff6961,[5000] Wee Ker Derek Cheong - [Corporation]
Weir Anderson Foundation,Corporation,15000,#ff6961,[15000] Weir Anderson Foundation - [Corporation]
Wellington Point Hotel,Corporation,1000,#ff6961,[1000] Wellington Point Hotel - [Corporation]
Wendy Barrett,Individual,1000,#42d6a4,[1000] Wendy Barrett - [Individual]
Wendy Burrell,Individual,8500,#42d6a4,[8500] Wendy Burrell - [Individual]
Wendy Cumming,Individual,1000,#42d6a4,[1000] Wendy Cumming - [Individual]
Wendy Joan Tubman,Individual,1500,#42d6a4,[1500] Wendy Joan Tubman - [Individual]
Wendy Kennedy,Individual,3679,#42d6a4,[3679] Wendy Kennedy - [Individual]
Wendy McGuigan,Individual,2300,#42d6a4,[2300] Wendy McGuigan - [Individual]
Wentworth Cattle Co,Corporation,5000,#ff6961,[5000] Wentworth Cattle Co - [Corporation]
Wesley Enoch,Individual,6000,#42d6a4,[6000] Wesley Enoch - [Individual]
Wesley Health Pty Ltd,Corporation,1500,#ff6961,[1500] Wesley Health Pty Ltd - [Corporation]
Wesley Medical Centre,Corporation,4800,#ff6961,[4800] Wesley Medical Centre - [Corporation]
Wesley Pharmacy Ptd Ltd,Corporation,1500,#ff6961,[1500] Wesley Pharmacy Ptd Ltd - [Corporation]
West Homes Pty Ltd,Corporation,9000,#ff6961,[9000] West Homes Pty Ltd - [Corporation]
Western Truck Group Pty Ltd,Corporation,10000,#ff6961,[10000] Western Truck Group Pty Ltd - [Corporation]
Western Wholesalers Pty Ltd,Corporation,15391,#ff6961,[15391] Western Wholesalers Pty Ltd - [Corporation]
Westfield Corporation,Corporation,1500,#ff6961,[1500] Westfield Corporation - [Corporation]
Westlink Petroleum Pty Ltd,Corporation,9800,#ff6961,[9800] Westlink Petroleum Pty Ltd - [Corporation]
Westpac Banking Corporation,Corporation,29015,#ff6961,[29015] Westpac Banking Corporation - [Corporation]
Westpoint Autos QLD Pty Ltd,Corporation,7197,#ff6961,[7197] Westpoint Autos QLD Pty Ltd - [Corporation]
Westpoint Autos Qld Pty Ltd,Corporation,6239,#ff6961,[6239] Westpoint Autos Qld Pty Ltd - [Corporation]
Wheel of Brisbane Pty Ltd,Corporation,1000,#ff6961,[1000] Wheel of Brisbane Pty Ltd - [Corporation]
White Bottle Pty Ltd,Corporation,9857,#ff6961,[9857] White Bottle Pty Ltd - [Corporation]
White Retail Group Pty Ltd,Corporation,25000,#ff6961,[25000] White Retail Group Pty Ltd - [Corporation]
White and Partners,Corporation,1500,#ff6961,[1500] White and Partners - [Corporation]
Whitson Advisory Group,Corporation,1500,#ff6961,[1500] Whitson Advisory Group - [Corporation]
Wiley & Co Pty Ltd,Corporation,7200,#ff6961,[7200] Wiley & Co Pty Ltd - [Corporation]
Wilfred Gatehouse,Individual,2000,#42d6a4,[2000] Wilfred Gatehouse - [Individual]
Will Alston,Individual,15000,#42d6a4,[15000] Will Alston - [Individual]
Will Griffin,Individual,1129,#42d6a4,[1129] Will Griffin - [Individual]
Will McVay,Individual,1500,#42d6a4,[1500] Will McVay - [Individual]
Will Shrapnel,Individual,2200,#42d6a4,[2200] Will Shrapnel - [Individual]
Will Thames,Individual,1500,#42d6a4,[1500] Will Thames - [Individual]
William & Gail Blackley,Individual,3500,#42d6a4,[3500] William & Gail Blackley - [Individual]
William Adler,Individual,10000,#42d6a4,[10000] William Adler - [Individual]
William Andrews,Individual,7500,#42d6a4,[7500] William Andrews - [Individual]
William Buck,Individual,1100,#42d6a4,[1100] William Buck - [Individual]
William Burdett,Individual,500,#42d6a4,[500] William Burdett - [Individual]
William Con,Individual,1500,#42d6a4,[1500] William Con - [Individual]
William Cragg,Individual,1280,#42d6a4,[1280] William Cragg - [Individual]
William Darby,Individual,1100,#42d6a4,[1100] William Darby - [Individual]
William Gissane,Individual,5709,#42d6a4,[5709] William Gissane - [Individual]
William Glasson,Individual,12599,#42d6a4,[12599] William Glasson - [Individual]
William Heck,Individual,7500,#42d6a4,[7500] William Heck - [Individual]
William Howard,Individual,2000,#42d6a4,[2000] William Howard - [Individual]
William J H Glasson,Individual,5000,#42d6a4,[5000] William J H Glasson - [Individual]
William Laver,Corporation,1000,#ff6961,[1000] William Laver - [Corporation]
William Lloyd,Individual,1000,#42d6a4,[1000] William Lloyd - [Individual]
William Manning,Individual,1000,#42d6a4,[1000] William Manning - [Individual]
William Martin,Individual,12000,#42d6a4,[12000] William Martin - [Individual]
William O'Reilly,Individual,6000,#42d6a4,[6000] William O'Reilly - [Individual]
William Ritchie,Individual,3000,#42d6a4,[3000] William Ritchie - [Individual]
William Shailer,Individual,1000,#42d6a4,[1000] William Shailer - [Individual]
William Stark,Individual,1300,#42d6a4,[1300] William Stark - [Individual]
William Tanner,Individual,2500,#42d6a4,[2500] William Tanner - [Individual]
William Tenner,Individual,8000,#42d6a4,[8000] William Tenner - [Individual]
William Tento,Individual,3000,#42d6a4,[3000] William Tento - [Individual]
William Thompson,Individual,3500,#42d6a4,[3500] William Thompson - [Individual]
William Wilson,Individual,1000,#42d6a4,[1000] William Wilson - [Individual]
William Winchester,Individual,1000,#42d6a4,[1000] William Winchester - [Individual]
William and Eileen Deicke,Individual,9900,#42d6a4,[9900] William and Eileen Deicke - [Individual]
Williams Hall Chadwick,Corporation,1800,#ff6961,[1800] Williams Hall Chadwick - [Corporation]
Willmac and Himac Pty Ltd,Corporation,2500,#ff6961,[2500] Willmac and Himac Pty Ltd - [Corporation]
Willy Bach,Corporation,1520,#ff6961,[1520] Willy Bach - [Corporation]
Wilmar Sugar Australia,Corporation,11000,#ff6961,[11000] Wilmar Sugar Australia - [Corporation]
Wilmar Sugar Australia Limited,Corporation,22000,#ff6961,[22000] Wilmar Sugar Australia Limited - [Corporation]
Wilson Law Pty Ltd,Corporation,1190,#ff6961,[1190] Wilson Law Pty Ltd - [Corporation]
Win Win Outcomes,Corporation,1500,#ff6961,[1500] Win Win Outcomes - [Corporation]
Wincourt Developments Pty Ltd,Corporation,1000,#ff6961,[1000] Wincourt Developments Pty Ltd - [Corporation]
Windlab,Corporation,6000,#ff6961,[6000] Windlab - [Corporation]
Windlab Pty Limited,Corporation,4000,#ff6961,[4000] Windlab Pty Limited - [Corporation]
Windsor Income Protection Pty Ltd,Corporation,2200,#ff6961,[2200] Windsor Income Protection Pty Ltd - [Corporation]
Windsor Management Insurance Brokers Pty Ltd,Corporation,1100,#ff6961,[1100] Windsor Management Insurance Brokers Pty Ltd - [Corporation]
Wingate Properties Pty Ltd,Corporation,34700,#ff6961,[34700] Wingate Properties Pty Ltd - [Corporation]
Winscourt Capital Pty Ltd,Corporation,4125,#ff6961,[4125] Winscourt Capital Pty Ltd - [Corporation]
Winscourt Capital Pty Ltd ATF Winscourt Capital Unit Trust,Corporation,5500,#ff6961,[5500] Winscourt Capital Pty Ltd ATF Winscourt Capital Unit Trust - [Corporation]
Winston Johnston,Individual,7050,#42d6a4,[7050] Winston Johnston - [Individual]
Winter Grazing Co,Corporation,1000,#ff6961,[1000] Winter Grazing Co - [Corporation]
Wollongong Coal Limited,Corporation,2000,#ff6961,[2000] Wollongong Coal Limited - [Corporation]
Wolter Consulting Group,Corporation,1000,#ff6961,[1000] Wolter Consulting Group - [Corporation]
Wolter Consulting Group Pty Ltd,Corporation,5500,#ff6961,[5500] Wolter Consulting Group Pty Ltd - [Corporation]
Woodforde Super Fund,Trust/Foundation,47298,#59adf6,[47298] Woodforde Super Fund - [Trust/Foundation]
Woodlands Asset Management Pty Ltd ATF Woodlands T,Corporation,5000,#ff6961,[5000] Woodlands Asset Management Pty Ltd ATF Woodlands T - [Corporation]
Woodlands Enterprises Pty Ltd,Corporation,5990,#ff6961,[5990] Woodlands Enterprises Pty Ltd - [Corporation]
WorkPac Pty Ltd,Corporation,2400,#ff6961,[2400] WorkPac Pty Ltd - [Corporation]
Workforce Administration (Aust) Pty Ltd,Corporation,2500,#ff6961,[2500] Workforce Administration (Aust) Pty Ltd - [Corporation]
Workpac Pty Ltd,Corporation,5500,#ff6961,[5500] Workpac Pty Ltd - [Corporation]
World Arts & Multi-Culture Inc.,Corporation,1995,#ff6961,[1995] World Arts & Multi-Culture Inc. - [Corporation]
Wren Bligh,Individual,10000,#42d6a4,[10000] Wren Bligh - [Individual]
Wren Brier,Individual,1180,#42d6a4,[1180] Wren Brier - [Individual]
Wyndham Vacation Resorts Asia Pacific Pty Ltd,Corporation,990,#ff6961,[990] Wyndham Vacation Resorts Asia Pacific Pty Ltd - [Corporation]
Wynnum Plaza Shopping Centre,Corporation,10000,#ff6961,[10000] Wynnum Plaza Shopping Centre - [Corporation]
Xianping Hong,Individual,2000,#42d6a4,[2000] Xianping Hong - [Individual]
Xin Zhang,Individual,1300,#42d6a4,[1300] Xin Zhang - [Individual]
Xirong Chen,Individual,1000,#42d6a4,[1000] Xirong Chen - [Individual]
Xplore Resources,Corporation,1650,#ff6961,[1650] Xplore Resources - [Corporation]
Xplore Resources Pty Ltd,Corporation,1518,#ff6961,[1518] Xplore Resources Pty Ltd - [Corporation]
Xuan Zhao,Individual,2000,#42d6a4,[2000] Xuan Zhao - [Individual]
YEOMANS PLOW CO. PTY. LIMITED,Corporation,5654,#ff6961,[5654] YEOMANS PLOW CO. PTY. LIMITED - [Corporation]
YFG SHOPPING CENTRES LTD PTY AS TRUSTEE FOR THE THE FU FAMILY TRUST,Corporation,1000,#ff6961,[1000] YFG SHOPPING CENTRES LTD PTY AS TRUSTEE FOR THE THE FU FAMILY TRUST - [Corporation]
YFG Shopping Centres Pty Ltd,Corporation,15500,#ff6961,[15500] YFG Shopping Centres Pty Ltd - [Corporation]
Ya Pei Chew,Individual,1500,#42d6a4,[1500] Ya Pei Chew - [Individual]
Ya Ping Shih,Individual,1000,#42d6a4,[1000] Ya Ping Shih - [Individual]
Yabbr Pty Ltd,Corporation,25160,#ff6961,[25160] Yabbr Pty Ltd - [Corporation]
Yamburgan Pastoral,Corporation,1000,#ff6961,[1000] Yamburgan Pastoral - [Corporation]
Yellow Brick Road,Corporation,4800,#ff6961,[4800] Yellow Brick Road - [Corporation]
Yellow Brick Road Holdings Limited,Corporation,10000,#ff6961,[10000] Yellow Brick Road Holdings Limited - [Corporation]
Yellow Cabs QLD,Corporation,1000,#ff6961,[1000] Yellow Cabs QLD - [Corporation]
Yes International Pty Ltd,Corporation,2000,#ff6961,[2000] Yes International Pty Ltd - [Corporation]
Yi Liu,Individual,6000,#42d6a4,[6000] Yi Liu - [Individual]
Yin Lan Ho,Individual,5000,#42d6a4,[5000] Yin Lan Ho - [Individual]
Yollie Pty Ltd,Corporation,7000,#ff6961,[7000] Yollie Pty Ltd - [Corporation]
Yongchun Zhu,Individual,2188,#42d6a4,[2188] Yongchun Zhu - [Individual]
Young  Kim,Individual,20000,#42d6a4,[20000] Young  Kim - [Individual]
Young Kim,Individual,10000,#42d6a4,[10000] Young Kim - [Individual]
Young Liberal Movement of Australia,Corporation,1000,#ff6961,[1000] Young Liberal Movement of Australia - [Corporation]
Youngs Farm,Corporation,1000,#ff6961,[1000] Youngs Farm - [Corporation]
Your Cover Pty Ltd,Corporation,1650,#ff6961,[1650] Your Cover Pty Ltd - [Corporation]
Your Style Group,Corporation,2500,#ff6961,[2500] Your Style Group - [Corporation]
YourCover Pty Ltd,Corporation,2200,#ff6961,[2200] YourCover Pty Ltd - [Corporation]
Yuan Fu Investment Trust,Corporation,1100,#ff6961,[1100] Yuan Fu Investment Trust - [Corporation]
Yujin Li,Individual,3550,#42d6a4,[3550] Yujin Li - [Individual]
Yuk Sum Choi,Individual,1500,#42d6a4,[1500] Yuk Sum Choi - [Individual]
Yunjin Li,Individual,1000,#42d6a4,[1000] Yunjin Li - [Individual]
Yvonne Rayner,Individual,1000,#42d6a4,[1000] Yvonne Rayner - [Individual]
Yvonne Tobin,Individual,1499,#42d6a4,[1499] Yvonne Tobin - [Individual]
ZAMONER PTY. LIMITED,Corporation,1500,#ff6961,[1500] ZAMONER PTY. LIMITED - [Corporation]
ZARRAFFA'S MANAGEMENT PTY LTD,Corporation,5000,#ff6961,[5000] ZARRAFFA'S MANAGEMENT PTY LTD - [Corporation]
ZE Family Trust,Corporation,5000,#ff6961,[5000] ZE Family Trust - [Corporation]
ZEN CONSTRUCTIONS PTY. LTD.,Corporation,1000,#ff6961,[1000] ZEN CONSTRUCTIONS PTY. LTD. - [Corporation]
Zac Beers,Individual,1000,#42d6a4,[1000] Zac Beers - [Individual]
Zack Wilson,Individual,1500,#42d6a4,[1500] Zack Wilson - [Individual]
Zakee Pty Ltd,Corporation,1980,#ff6961,[1980] Zakee Pty Ltd - [Corporation]
Zanow's Concrete and Quarries,Corporation,2490,#ff6961,[2490] Zanow's Concrete and Quarries - [Corporation]
Zanows Concrete & Quarries Pty Ltd,Corporation,2100,#ff6961,[2100] Zanows Concrete & Quarries Pty Ltd - [Corporation]
Zarraffa's Management Pty Ltd,Corporation,28500,#ff6961,[28500] Zarraffa's Management Pty Ltd - [Corporation]
Zashvin Pty Ltd,Corporation,76499,#ff6961,[76499] Zashvin Pty Ltd - [Corporation]
Zeljana Zubac,Individual,2000,#42d6a4,[2000] Zeljana Zubac - [Individual]
Zen Yai Consulting Pty Ltd,Corporation,6100,#ff6961,[6100] Zen Yai Consulting Pty Ltd - [Corporation]
Zenta Kato,Individual,1040,#42d6a4,[1040] Zenta Kato - [Individual]
Zero Com Pty Ltd,Corporation,14184,#ff6961,[14184] Zero Com Pty Ltd - [Corporation]
Zeuson Pty Ltd,Corporation,5000,#ff6961,[5000] Zeuson Pty Ltd - [Corporation]
Zhi Zhao,Individual,5990,#42d6a4,[5990] Zhi Zhao - [Individual]
Zhijie Li,Individual,11300,#42d6a4,[11300] Zhijie Li - [Individual]
Zhiwu Zheng,Individual,3500,#42d6a4,[3500] Zhiwu Zheng - [Individual]
Zoe Davis,Individual,15500,#42d6a4,[15500] Zoe Davis - [Individual]
Zoe Gralow,Individual,2000,#42d6a4,[2000] Zoe Gralow - [Individual]
Zofia Piotrowska-Hess,Individual,2000,#42d6a4,[2000] Zofia Piotrowska-Hess - [Individual]
Zone Planning Group Pty Ltd,Corporation,5000,#ff6961,[5000] Zone Planning Group Pty Ltd - [Corporation]
Zong Jun Fu,Individual,1500,#42d6a4,[1500] Zong Jun Fu - [Individual]
Zupp Property Group,Corporation,51650,#ff6961,[51650] Zupp Property Group - [Corporation]
Zupp Property Management Pty Ltd,Corporation,3300,#ff6961,[3300] Zupp Property Management Pty Ltd - [Corporation]
alan irving,Individual,125,#42d6a4,[125] alan irving - [Individual]
antonio calabro,Individual,2500,#42d6a4,[2500] antonio calabro - [Individual]
clifford charles Harmsworth,Individual,1000,#42d6a4,[1000] clifford charles Harmsworth - [Individual]
daniel tysoe,Individual,200,#42d6a4,[200] daniel tysoe - [Individual]
david kuchel,Individual,10,#42d6a4,[10] david kuchel - [Individual]
emoney Pty Ltd,Corporation,5000,#ff6961,[5000] emoney Pty Ltd - [Corporation]
gameloft pty ltd,Corporation,1100,#ff6961,[1100] gameloft pty ltd - [Corporation]
geoff Olholm,Individual,5000,#42d6a4,[5000] geoff Olholm - [Individual]
iVolve,Corporation,2000,#ff6961,[2000] iVolve - [Corporation]
illion Australia Pty Ltd,Corporation,5500,#ff6961,[5500] illion Australia Pty Ltd - [Corporation]
james mcdonald,Individual,1000,#42d6a4,[1000] james mcdonald - [Individual]
joanne justo,Individual,2700,#42d6a4,[2700] joanne justo - [Individual]
jodie skipper,Individual,20000,#42d6a4,[20000] jodie skipper - [Individual]
john rahilly,Individual,250,#42d6a4,[250] john rahilly - [Individual]
kieran branagan,Individual,1500,#42d6a4,[1500] kieran branagan - [Individual]
kirsty phillips,Individual,1500,#42d6a4,[1500] kirsty phillips - [Individual]
kunkai ye,Individual,20000,#42d6a4,[20000] kunkai ye - [Individual]
kwok hung chong,Individual,1800,#42d6a4,[1800] kwok hung chong - [Individual]
luciano simeone,Individual,25,#42d6a4,[25] luciano simeone - [Individual]
mCap Pty Ltd,Corporation,2000,#ff6961,[2000] mCap Pty Ltd - [Corporation]
oOh!media Operations Pty Ltd,Corporation,1375,#ff6961,[1375] oOh!media Operations Pty Ltd - [Corporation]
onPlatinum ICT,Corporation,3000,#ff6961,[3000] onPlatinum ICT - [Corporation]
owen heath,Individual,1000,#42d6a4,[1000] owen heath - [Individual]
paramdeep singh randhawa,Individual,1000,#42d6a4,[1000] paramdeep singh randhawa - [Individual]
ralph champion,Individual,199,#42d6a4,[199] ralph champion - [Individual]
raymond john ison,Individual,20000,#42d6a4,[20000] raymond john ison - [Individual]
reginald pickford,Individual,1400,#42d6a4,[1400] reginald pickford - [Individual]
rudy bawmer,Individual,500,#42d6a4,[500] rudy bawmer - [Individual]
shooters union of qld,Corporation,1400,#ff6961,[1400] shooters union of qld - [Corporation]
susan hamilton,Individual,6200,#42d6a4,[6200] susan hamilton - [Individual]
therese holland,Individual,50,#42d6a4,[50] therese holland - [Individual]
uCommunication Pty Ltd,Corporation,2000,#ff6961,[2000] uCommunication Pty Ltd - [Corporation]
uCommunications Pty Ltd,Corporation,13800,#ff6961,[13800] uCommunications Pty Ltd - [Corporation]
vanessa raulini,Individual,1000,#42d6a4,[1000] vanessa raulini - [Individual]
viola nicolson,Individual,1240,#42d6a4,[1240] viola nicolson - [Individual]
w.schlink & associaties p/l,Corporation,500,#ff6961,[500] w.schlink & associaties p/l - [Corporation]
Adam Seaton,Lobbyist,1,#c780e8,[1] Adam Seaton - [Lobbyist]
Cameron Adams,Lobbyist,1,#c780e8,[1] Cameron Adams - [Lobbyist]
Michael Lyell,Lobbyist,1,#c780e8,[1] Michael Lyell - [Lobbyist]
Peter  Sparkes,Lobbyist,1,#c780e8,[1] Peter  Sparkes - [Lobbyist]
Alistair Nicholas,Lobbyist,1,#c780e8,[1] Alistair Nicholas - [Lobbyist]
Allan King,Lobbyist,1,#c780e8,[1] Allan King - [Lobbyist]
Jessame Tibbitts,Lobbyist,1,#c780e8,[1] Jessame Tibbitts - [Lobbyist]
Liam O'Regan,Lobbyist,1,#c780e8,[1] Liam O'Regan - [Lobbyist]
Victoria Newton,Lobbyist,1,#c780e8,[1] Victoria Newton - [Lobbyist]
Anna Grosskreutz,Lobbyist,1,#c780e8,[1] Anna Grosskreutz - [Lobbyist]
Gavin Jackman,Lobbyist,1,#c780e8,[1] Gavin Jackman - [Lobbyist]
Douglas Pye,Lobbyist,1,#c780e8,[1] Douglas Pye - [Lobbyist]
Elizabeth Kelleher-Cook,Lobbyist,1,#c780e8,[1] Elizabeth Kelleher-Cook - [Lobbyist]
Juan Paolo Mendoza (Paul) Mills,Lobbyist,1,#c780e8,[1] Juan Paolo Mendoza (Paul) Mills - [Lobbyist]
Matthew Doman,Lobbyist,1,#c780e8,[1] Matthew Doman - [Lobbyist]
Nathan Vass,Lobbyist,1,#c780e8,[1] Nathan Vass - [Lobbyist]
Nick Trainor,Lobbyist,1,#c780e8,[1] Nick Trainor - [Lobbyist]
Paula Gelo,Lobbyist,1,#c780e8,[1] Paula Gelo - [Lobbyist]
William Briggs,Lobbyist,1,#c780e8,[1] William Briggs - [Lobbyist]
Katrine Ronne,Lobbyist,1,#c780e8,[1] Katrine Ronne - [Lobbyist]
Kevin Parer,Lobbyist,1,#c780e8,[1] Kevin Parer - [Lobbyist]
Brenden Brien,Lobbyist,1,#c780e8,[1] Brenden Brien - [Lobbyist]
Alexandra Lucey,Lobbyist,1,#c780e8,[1] Alexandra Lucey - [Lobbyist]
Allegra Young,Lobbyist,1,#c780e8,[1] Allegra Young - [Lobbyist]
Amanda Firth,Lobbyist,1,#c780e8,[1] Amanda Firth - [Lobbyist]
Barbara Haines,Lobbyist,1,#c780e8,[1] Barbara Haines - [Lobbyist]
Ehmily Nicholson,Lobbyist,1,#c780e8,[1] Ehmily Nicholson - [Lobbyist]
Eliza Woods,Lobbyist,1,#c780e8,[1] Eliza Woods - [Lobbyist]
Gina Calder,Lobbyist,1,#c780e8,[1] Gina Calder - [Lobbyist]
Justine Nolan,Lobbyist,1,#c780e8,[1] Justine Nolan - [Lobbyist]
Lisa Nixon,Lobbyist,1,#c780e8,[1] Lisa Nixon - [Lobbyist]
Louise Cruice,Lobbyist,1,#c780e8,[1] Louise Cruice - [Lobbyist]
Sara Benallack,Lobbyist,1,#c780e8,[1] Sara Benallack - [Lobbyist]
Verity Dwan,Lobbyist,1,#c780e8,[1] Verity Dwan - [Lobbyist]
Andrew Humpherson,Lobbyist,1,#c780e8,[1] Andrew Humpherson - [Lobbyist]
Anthony Benscher,Lobbyist,1,#c780e8,[1] Anthony Benscher - [Lobbyist]
Peter McMahon,Lobbyist,1,#c780e8,[1] Peter McMahon - [Lobbyist]
Anthony Fisk,Lobbyist,1,#c780e8,[1] Anthony Fisk - [Lobbyist]
Alexander Wilson,Lobbyist,1,#c780e8,[1] Alexander Wilson - [Lobbyist]
Alyssa Waters,Lobbyist,1,#c780e8,[1] Alyssa Waters - [Lobbyist]
Cameron Jones,Lobbyist,1,#c780e8,[1] Cameron Jones - [Lobbyist]
Christian Taubenschlag,Lobbyist,1,#c780e8,[1] Christian Taubenschlag - [Lobbyist]
Claire Woodwell,Lobbyist,1,#c780e8,[1] Claire Woodwell - [Lobbyist]
Grace Marsh,Lobbyist,1,#c780e8,[1] Grace Marsh - [Lobbyist]
Jacob McKenzie,Lobbyist,1,#c780e8,[1] Jacob McKenzie - [Lobbyist]
Jarryd Williamson,Lobbyist,1,#c780e8,[1] Jarryd Williamson - [Lobbyist]
Jason Staines,Lobbyist,1,#c780e8,[1] Jason Staines - [Lobbyist]
Jaya Pastor-Elsegood,Lobbyist,1,#c780e8,[1] Jaya Pastor-Elsegood - [Lobbyist]
Jennifer Doggett,Lobbyist,1,#c780e8,[1] Jennifer Doggett - [Lobbyist]
Joshua Copland,Lobbyist,1,#c780e8,[1] Joshua Copland - [Lobbyist]
Maiya Saita,Lobbyist,1,#c780e8,[1] Maiya Saita - [Lobbyist]
Patrick Doyle,Lobbyist,1,#c780e8,[1] Patrick Doyle - [Lobbyist]
Tara Taubenschlag,Lobbyist,1,#c780e8,[1] Tara Taubenschlag - [Lobbyist]
Tyson Sara,Lobbyist,1,#c780e8,[1] Tyson Sara - [Lobbyist]
Brendan Rowswell,Lobbyist,1,#c780e8,[1] Brendan Rowswell - [Lobbyist]
PAOLO BINI,Lobbyist,1,#c780e8,[1] PAOLO BINI - [Lobbyist]
Remo Nogarotto,Lobbyist,1,#c780e8,[1] Remo Nogarotto - [Lobbyist]
Avanti Oberoi,Lobbyist,1,#c780e8,[1] Avanti Oberoi - [Lobbyist]
David Meale,Lobbyist,1,#c780e8,[1] David Meale - [Lobbyist]
Michael Cairnduff,Lobbyist,1,#c780e8,[1] Michael Cairnduff - [Lobbyist]
Russell Scoular,Lobbyist,1,#c780e8,[1] Russell Scoular - [Lobbyist]
Angela Vithoulkas,Lobbyist,1,#c780e8,[1] Angela Vithoulkas - [Lobbyist]
Kerry Chikarovski,Lobbyist,1,#c780e8,[1] Kerry Chikarovski - [Lobbyist]
Damon Jalili,Lobbyist,1,#c780e8,[1] Damon Jalili - [Lobbyist]
Jennifer Anne Wood,Lobbyist,1,#c780e8,[1] Jennifer Anne Wood - [Lobbyist]
Melynda Robinson,Lobbyist,1,#c780e8,[1] Melynda Robinson - [Lobbyist]
Zoe Greenwood,Lobbyist,1,#c780e8,[1] Zoe Greenwood - [Lobbyist]
Daniel Hoare,Lobbyist,1,#c780e8,[1] Daniel Hoare - [Lobbyist]
Joseph Tannous,Lobbyist,1,#c780e8,[1] Joseph Tannous - [Lobbyist]
Keren Davies,Lobbyist,1,#c780e8,[1] Keren Davies - [Lobbyist]
Kirsten Daggar-Nickson,Lobbyist,1,#c780e8,[1] Kirsten Daggar-Nickson - [Lobbyist]
Nicholas Melas,Lobbyist,1,#c780e8,[1] Nicholas Melas - [Lobbyist]
Andrew Porter,Lobbyist,1,#c780e8,[1] Andrew Porter - [Lobbyist]
Claire March,Lobbyist,1,#c780e8,[1] Claire March - [Lobbyist]
Bernard Osmond,Lobbyist,1,#c780e8,[1] Bernard Osmond - [Lobbyist]
Brandon Nixon-Smith,Lobbyist,1,#c780e8,[1] Brandon Nixon-Smith - [Lobbyist]
Candice Komsellis,Lobbyist,1,#c780e8,[1] Candice Komsellis - [Lobbyist]
Clear Henderson,Lobbyist,1,#c780e8,[1] Clear Henderson - [Lobbyist]
